CustomerID,Country,Avg_Recency_Days,Number_of_Invoices,Total_Revenue,R_score,F_score,M_score,RFM_Score
15454.0,United Kingdom,0.0,1,179.1,5,1,1,511
15456.0,United Kingdom,1.27,3,447.22,3,3,2,332
15457.0,United Kingdom,0.0,1,237.07,5,1,1,511
15458.0,United Kingdom,0.0,1,161.64,5,1,1,511
15460.0,United Kingdom,0.0,1,216.76,5,1,1,511
15462.0,United Kingdom,9.2,3,234.6,1,3,1,131
15463.0,United Kingdom,0.0,1,126.14,5,1,1,511
15464.0,United Kingdom,0.0,1,1048.85,5,1,4,514
15465.0,United Kingdom,3.55,18,7354.62,2,5,5,255
15466.0,United Kingdom,0.0,1,334.53,5,1,2,512
15467.0,United Kingdom,2.78,3,524.88,2,3,3,233
15468.0,United Kingdom,0.0,2,467.51,5,3,2,532
15469.0,United Kingdom,3.0,2,538.55,2,3,3,233
15471.0,United Kingdom,0.0,1,469.48,5,1,2,512
15472.0,United Kingdom,0.0,1,371.56,5,1,2,512
15473.0,United Kingdom,4.4,7,1771.2,1,5,4,154
15475.0,United Kingdom,0.0,1,454.10999999999996,5,1,2,512
15478.0,United Kingdom,0.36,2,1441.42,4,3,4,434
15480.0,Malta,0.0,1,905.5,5,1,3,513
15482.0,United Kingdom,3.51,12,11054.96,2,5,5,255
15483.0,United Kingdom,1.21,4,233.81,3,4,1,341
15484.0,United Kingdom,0.4,4,3594.31,4,4,5,445
15485.0,United Kingdom,4.02,3,2575.0,1,3,5,135
15488.0,United Kingdom,0.0,1,91.32000000000001,5,1,1,511
15489.0,United Kingdom,3.82,3,1134.28,1,3,4,134
15491.0,United Kingdom,0.9,6,3100.09,3,5,5,355
15492.0,United Kingdom,1.35,2,659.4599999999999,3,3,3,333
15493.0,United Kingdom,0.8,5,2001.8,3,4,4,344
15494.0,United Kingdom,0.8,2,1299.23,3,3,4,334
15497.0,United Kingdom,21.57,2,1262.2,1,3,4,134
15498.0,United Kingdom,0.7,27,13316.4,3,5,5,355
15500.0,United Kingdom,1.06,4,1131.56,3,4,4,344
15502.0,United Kingdom,1.65,12,10384.93,3,5,5,355
15503.0,United Kingdom,0.0,1,147.09,5,1,1,511
15504.0,United Kingdom,0.0,1,52.83,5,1,1,511
15505.0,United Kingdom,1.05,5,3610.96,3,4,5,345
15506.0,United Kingdom,0.71,3,979.26,3,3,4,334
15507.0,United Kingdom,0.0,1,492.36,5,1,3,513
15508.0,United Kingdom,0.48,6,1000.27,3,5,4,354
15510.0,United Kingdom,0.0,1,250.0,5,1,1,511
15511.0,United Kingdom,0.45,5,909.23,3,4,3,343
15512.0,United Kingdom,33.83,2,121.0,1,3,1,131
15513.0,United Kingdom,1.09,19,14758.220000000001,3,5,5,355
15514.0,United Kingdom,1.97,11,4139.46,2,5,5,255
15516.0,United Kingdom,0.07,3,62.43,4,3,1,431
15517.0,United Kingdom,0.0,1,267.03,5,1,2,512
15518.0,United Kingdom,1.24,8,1942.45,3,5,4,354
15520.0,United Kingdom,0.0,1,343.5,5,1,2,512
15521.0,United Kingdom,1.15,8,3000.2,3,5,5,355
15522.0,United Kingdom,0.96,2,398.84,3,3,2,332
15523.0,United Kingdom,0.0,1,412.01000000000005,5,1,2,512
15524.0,United Kingdom,0.0,1,440.0,5,1,2,512
15525.0,United Kingdom,2.09,3,825.92,2,3,3,233
15526.0,United Kingdom,0.0,2,148.44,5,3,1,531
15527.0,United Kingdom,2.05,8,2429.78,2,5,5,255
15528.0,United Kingdom,0.0,1,229.33,5,1,1,511
15529.0,United Kingdom,0.5,11,3995.23,3,5,5,355
15530.0,United Kingdom,2.09,4,1502.35,2,4,4,244
15531.0,United Kingdom,0.1,2,2007.44,4,3,4,434
15532.0,United Kingdom,1.3,4,1580.93,3,4,4,344
15533.0,United Kingdom,0.84,3,807.57,3,3,3,333
15535.0,United Kingdom,2.08,4,536.4,2,4,3,243
15537.0,United Kingdom,0.0,1,110.92,5,1,1,511
15539.0,United Kingdom,0.0,1,538.46,5,1,3,513
15540.0,United Kingdom,0.0,1,213.3,5,1,1,511
15541.0,United Kingdom,0.0,1,85.13000000000001,5,1,1,511
15543.0,United Kingdom,0.0,1,127.86,5,1,1,511
15544.0,United Kingdom,1.4,9,3546.71,3,5,5,355
15545.0,United Kingdom,3.95,2,292.71999999999997,1,3,2,132
15547.0,United Kingdom,0.5,14,4954.84,3,5,5,355
15549.0,United Kingdom,2.09,3,1693.26,2,3,4,234
15550.0,United Kingdom,4.93,4,575.63,1,4,3,143
15551.0,United Kingdom,0.0,1,436.06,5,1,2,512
15552.0,United Kingdom,0.0,1,90.12,5,1,1,511
15553.0,United Kingdom,0.0,1,437.23,5,1,2,512
15554.0,United Kingdom,0.0,1,217.2,5,1,1,511
15555.0,United Kingdom,0.39,16,4805.17,4,5,5,455
15556.0,United Kingdom,0.0,1,279.77,5,1,2,512
15557.0,United Kingdom,0.0,1,473.65000000000003,5,1,2,512
15561.0,United Kingdom,7.77,4,800.59,1,4,3,143
15562.0,United Kingdom,0.0,1,134.55,5,1,1,511
15563.0,United Kingdom,3.0,4,1400.44,2,4,4,244
15565.0,United Kingdom,2.86,2,173.16,2,3,1,231
15567.0,United Kingdom,0.0,1,186.01,5,1,1,511
15568.0,United Kingdom,1.33,3,758.29,3,3,3,333
15569.0,United Kingdom,7.57,5,1375.71,1,4,4,144
15570.0,United Kingdom,1.11,12,4165.52,3,5,5,355
15571.0,United Kingdom,1.16,4,650.4300000000001,3,4,3,343
15572.0,United Kingdom,1.27,7,2552.86,3,5,5,355
15573.0,United Kingdom,0.51,2,607.45,3,3,3,333
15574.0,United Kingdom,1.16,4,702.25,3,4,3,343
15576.0,United Kingdom,0.0,1,940.6700000000001,5,1,4,514
15577.0,United Kingdom,4.05,3,258.88,1,3,2,132
15578.0,United Kingdom,0.0,1,127.1,5,1,1,511
15579.0,United Kingdom,4.9,2,348.6,1,3,2,132
15581.0,United Kingdom,1.61,13,3679.9700000000003,3,5,5,355
15582.0,United Kingdom,4.53,3,682.9100000000001,1,3,3,133
15584.0,United Kingdom,1.12,4,725.11,3,4,3,343
15585.0,United Kingdom,0.0,1,455.3,5,1,2,512
15587.0,United Kingdom,37.62,4,913.6800000000001,1,4,3,143
15589.0,United Kingdom,1.93,3,478.53000000000003,2,3,2,232
15592.0,United Kingdom,0.0,1,388.58,5,1,2,512
15593.0,United Kingdom,0.0,1,199.8,5,1,1,511
15594.0,United Kingdom,2.14,5,1771.78,2,4,4,244
15596.0,United Kingdom,3.45,5,1406.59,2,4,4,244
15597.0,United Kingdom,0.0,1,324.57,5,1,2,512
15598.0,United Kingdom,0.0,1,240.68,5,1,1,511
15599.0,United Kingdom,3.47,2,761.74,2,3,3,233
15601.0,United Kingdom,0.87,14,6776.56,3,5,5,355
15602.0,United Kingdom,7.89,9,1297.8700000000001,1,5,4,154
15603.0,United Kingdom,0.0,1,48.480000000000004,5,1,1,511
15604.0,United Kingdom,0.0,1,216.39,5,1,1,511
15605.0,United Kingdom,5.08,5,1198.23,1,4,4,144
15606.0,United Kingdom,3.42,9,2920.16,2,5,5,255
15607.0,United Kingdom,0.0,1,104.76,5,1,1,511
15608.0,United Kingdom,1.54,4,1093.68,3,4,4,344
15609.0,United Kingdom,0.0,1,298.48,5,1,2,512
15610.0,United Kingdom,0.0,1,112.46000000000001,5,1,1,511
15611.0,United Kingdom,7.62,13,1591.45,1,5,4,154
15612.0,United Kingdom,5.0,2,195.15,1,3,1,131
15615.0,United Kingdom,0.81,23,10399.74,3,5,5,355
15618.0,United Kingdom,2.34,4,776.851,2,4,3,243
15619.0,United Kingdom,0.0,1,336.40000000000003,5,1,2,512
15620.0,United Kingdom,3.04,3,1553.18,2,3,4,234
15621.0,United Kingdom,1.07,4,1293.03,3,4,4,344
15622.0,United Kingdom,1.29,9,3709.56,3,5,5,355
15623.0,United Kingdom,0.0,1,301.03,5,1,2,512
15624.0,United Kingdom,4.18,4,588.13,1,4,3,143
15625.0,United Kingdom,2.05,4,1534.26,2,4,4,244
15626.0,United Kingdom,5.29,2,675.8,1,3,3,133
15628.0,United Kingdom,2.32,9,2870.2400000000002,2,5,5,255
15630.0,United Kingdom,2.69,2,1186.35,2,3,4,234
15632.0,United Kingdom,1.54,8,3285.31,3,5,5,355
15634.0,United Kingdom,0.0,1,243.55,5,1,1,511
15636.0,United Kingdom,8.0,2,724.76,1,3,3,133
15637.0,United Kingdom,0.0,1,223.36,5,1,1,511
15639.0,United Kingdom,0.0,1,425.32,5,1,2,512
15640.0,United Kingdom,0.75,15,12515.66,3,5,5,355
15641.0,United Kingdom,2.14,4,1887.2,2,4,4,244
15643.0,United Kingdom,2.81,3,664.0,2,3,3,233
15644.0,United Kingdom,0.39,4,813.0,4,4,3,443
15645.0,United Kingdom,0.0,1,612.01,5,1,3,513
15646.0,United Kingdom,6.29,3,447.64000000000004,1,3,2,132
15648.0,United Kingdom,2.58,2,657.35,2,3,3,233
15649.0,United Kingdom,31.0,2,816.0,1,3,3,133
15651.0,United Kingdom,7.19,3,646.3,1,3,3,133
15652.0,United Kingdom,0.0,1,337.74,5,1,2,512
15653.0,United Kingdom,4.6,2,877.4399999999999,1,3,3,133
15654.0,United Kingdom,0.8,2,922.53,3,3,3,333
15655.0,United Kingdom,0.0,1,560.67,5,1,3,513
15656.0,United Kingdom,5.17,4,748.5,1,4,3,143
15657.0,United Kingdom,0.0,1,30.0,5,1,1,511
15658.0,United Kingdom,3.85,5,1024.1000000000001,1,4,4,144
15659.0,United Kingdom,0.0,1,306.45,5,1,2,512
15660.0,United Kingdom,3.8,9,1600.86,1,5,4,154
15661.0,United Kingdom,5.25,2,309.8,1,3,2,132
15663.0,United Kingdom,0.0,1,138.14,5,1,1,511
15664.0,United Kingdom,0.0,1,386.43,5,1,2,512
15665.0,United Kingdom,0.64,2,2242.01,3,3,5,335
15667.0,United Kingdom,0.0,1,301.32,5,1,2,512
15668.0,United Kingdom,0.0,1,76.32000000000001,5,1,1,511
15669.0,United Kingdom,6.94,4,684.34,1,4,3,143
15670.0,United Kingdom,0.0,1,173.05,5,1,1,511
15671.0,United Kingdom,3.23,7,2657.13,2,5,5,255
15673.0,United Kingdom,1.54,4,2881.02,3,4,5,345
15674.0,United Kingdom,1.59,5,2446.6,3,4,5,345
15675.0,United Kingdom,9.9,3,323.69,1,3,2,132
15676.0,United Kingdom,1.31,3,3435.76,3,3,5,335
15677.0,United Kingdom,0.0,1,657.23,4,1,3,413
15678.0,United Kingdom,0.0,1,352.7,4,1,2,412
15679.0,United Kingdom,1.44,4,781.28,3,4,3,343
15680.0,United Kingdom,4.61,3,1333.68,1,3,4,134
15681.0,United Kingdom,4.88,5,1426.16,1,4,4,144
15683.0,United Kingdom,0.0,1,193.75,4,1,1,411
15687.0,United Kingdom,1.92,9,2993.1,2,5,5,255
15689.0,United Kingdom,30.12,2,254.1,1,3,2,132
15690.0,United Kingdom,5.33,2,239.76,1,3,1,131
15691.0,United Kingdom,0.0,1,136.8,4,1,1,411
15692.0,United Kingdom,0.0,1,191.04,4,1,1,411
15694.0,United Kingdom,4.77,14,6479.4,1,5,5,155
15695.0,United Kingdom,0.0,2,409.98,4,3,2,432
15696.0,United Kingdom,1.7,8,2736.46,2,5,5,255
15699.0,United Kingdom,0.0,1,309.65,4,1,2,412
15700.0,United Kingdom,0.01,2,696.68,4,3,3,433
15701.0,United Kingdom,0.45,4,1542.14,3,4,4,344
15703.0,United Kingdom,0.0,1,211.5,4,1,1,411
15704.0,United Kingdom,0.64,4,2293.62,3,4,5,345
15705.0,United Kingdom,0.0,1,143.1,4,1,1,411
15706.0,United Kingdom,0.93,4,1060.56,3,4,4,344
15707.0,United Kingdom,0.23,4,945.58,4,4,4,444
15708.0,United Kingdom,1.14,7,3364.2400000000002,3,5,5,355
15709.0,United Kingdom,0.0,1,133.25,4,1,1,411
15712.0,United Kingdom,5.33,5,1072.3600000000001,1,4,4,144
15713.0,United Kingdom,12.33,2,356.7,1,3,2,132
15714.0,United Kingdom,1.94,2,330.88,2,3,2,232
15716.0,United Kingdom,1.9,4,1118.81,2,4,4,244
15717.0,United Kingdom,0.0,1,150.3,4,1,1,411
15719.0,United Kingdom,0.32,13,5045.61,4,5,5,455
15720.0,United Kingdom,0.0,1,598.73,4,1,3,413
15721.0,United Kingdom,0.0,1,507.08,4,1,3,413
15722.0,United Kingdom,3.72,5,2222.56,1,4,5,145
15723.0,United Kingdom,0.0,1,203.1,4,1,1,411
15724.0,United Kingdom,8.3,2,218.25,1,3,1,131
15725.0,United Kingdom,0.0,1,415.25,4,1,2,412
15727.0,United Kingdom,1.13,7,5178.96,3,5,5,355
15729.0,United Kingdom,0.0,1,85.0,4,1,1,411
15730.0,United Kingdom,2.03,3,1120.88,2,4,4,244
15732.0,United Kingdom,12.23,2,294.12,1,3,2,132
15733.0,United Kingdom,0.0,1,162.3,4,1,1,411
15734.0,United Kingdom,3.4,2,1339.45,2,3,4,234
15737.0,United Kingdom,3.18,8,1205.1200000000001,2,5,4,254
15738.0,United Kingdom,2.01,16,4812.42,2,5,5,255
15739.0,United Kingdom,0.0,1,449.12,4,1,2,412
15740.0,United Kingdom,0.0,1,154.88,4,1,1,411
15743.0,United Kingdom,1.93,4,784.46,2,4,3,243
15744.0,United Kingdom,0.0,1,34.8,4,2,1,421
15745.0,United Kingdom,3.54,4,1094.59,2,4,4,244
15746.0,United Kingdom,0.0,1,196.88,4,2,1,421
15747.0,United Kingdom,1.73,3,974.04,2,4,4,244
15748.0,United Kingdom,0.0,1,149.31,4,2,1,421
15749.0,United Kingdom,10.78,3,44534.3,1,4,5,145
15750.0,United Kingdom,1.24,8,2465.48,3,5,5,355
15752.0,United Kingdom,0.8,7,2637.38,3,5,5,355
15753.0,United Kingdom,0.0,1,79.2,4,2,1,421
15754.0,United Kingdom,7.19,3,458.57,1,4,2,142
15755.0,United Kingdom,2.01,6,2364.25,2,5,5,255
15756.0,United Kingdom,0.98,4,532.96,3,4,3,343
15757.0,United Kingdom,3.45,2,714.42,2,3,3,233
15758.0,United Kingdom,0.0,1,205.25,4,2,1,421
15759.0,United Kingdom,23.17,3,253.04,1,4,2,142
15762.0,United Kingdom,0.33,2,583.75,4,3,3,433
15763.0,United Kingdom,0.75,2,1086.92,3,3,4,334
15764.0,United Kingdom,1.05,6,3279.97,3,5,5,355
15766.0,United Kingdom,0.0,1,315.06,4,2,2,422
15768.0,United Kingdom,4.23,3,621.8299999999999,1,4,3,143
15769.0,United Kingdom,2.74,26,56252.72,2,5,5,255
15773.0,United Kingdom,0.0,1,635.6800000000001,4,2,3,423
15774.0,United Kingdom,0.0,1,270.8,4,2,2,422
15775.0,United Kingdom,0.0,1,104.9,4,2,1,421
15776.0,United Kingdom,0.0,1,241.62,4,2,1,421
15777.0,United Kingdom,5.95,4,1047.11,1,4,4,144
15780.0,United Kingdom,6.18,3,475.28000000000003,1,4,2,142
15781.0,United Kingdom,14.74,3,345.46,1,4,2,142
15782.0,United Kingdom,1.88,3,2614.7400000000002,2,4,5,245
15783.0,United Kingdom,0.0,1,246.3,4,2,1,421
15785.0,United Kingdom,3.2,5,2328.9700000000003,2,4,5,245
15786.0,United Kingdom,0.26,3,4932.2,4,4,5,445
15787.0,United Kingdom,0.17,3,948.05,4,4,4,444
15789.0,United Kingdom,0.0,1,351.3,4,2,2,422
15790.0,United Kingdom,0.0,1,220.85,4,2,1,421
15791.0,United Kingdom,2.16,2,1612.69,2,3,4,234
15793.0,United Kingdom,23.0,3,965.61,1,4,4,144
15795.0,United Kingdom,0.0,1,610.01,4,2,3,423
15796.0,United Kingdom,2.26,8,2711.56,2,5,5,255
15797.0,United Kingdom,29.29,4,2207.4,1,4,5,145
15799.0,United Kingdom,2.66,3,884.14,2,4,3,243
15800.0,United Kingdom,1.18,2,699.08,3,3,3,333
15801.0,United Kingdom,0.98,3,1063.95,3,4,4,344
15802.0,United Kingdom,0.0,1,451.42,4,2,2,422
15803.0,United Kingdom,0.0,1,415.82000000000005,4,2,2,422
15804.0,United Kingdom,0.74,13,4206.39,3,5,5,355
15805.0,United Kingdom,1.12,17,5528.4800000000005,3,5,5,355
15806.0,United Kingdom,7.67,3,784.58,1,4,3,143
15807.0,United Kingdom,0.55,3,903.9,3,4,3,343
15808.0,United Kingdom,0.3,4,3734.9700000000003,4,4,5,445
15809.0,United Kingdom,7.79,5,515.77,1,4,3,143
15810.0,United Kingdom,2.45,4,1391.98,2,4,4,244
15811.0,United Kingdom,2.58,6,2218.62,2,5,5,255
15812.0,United Kingdom,5.22,5,1801.14,1,4,4,144
15813.0,United Kingdom,0.79,2,1303.9099999999999,3,3,4,334
15814.0,United Kingdom,0.45,4,1945.33,3,4,4,344
15815.0,United Kingdom,4.06,5,2100.6,1,4,5,145
15819.0,United Kingdom,1.85,4,1905.45,2,4,4,244
15820.0,United Kingdom,0.0,1,206.98,4,2,1,421
15821.0,United Kingdom,0.28,2,570.96,4,3,3,433
15822.0,United Kingdom,11.12,2,885.47,1,3,3,133
15823.0,United Kingdom,0.0,1,15.0,4,2,1,421
15825.0,United Kingdom,0.0,1,532.94,4,2,3,423
15826.0,United Kingdom,2.3,3,1654.31,2,4,4,244
15827.0,United Kingdom,2.59,14,1836.0900000000001,2,5,4,254
15829.0,United Kingdom,0.82,2,636.14,3,3,3,333
15830.0,United Kingdom,0.0,1,576.0,4,2,3,423
15831.0,United Kingdom,3.94,3,801.76,1,4,3,143
15832.0,United Kingdom,0.0,1,836.79,4,2,3,423
15834.0,United Kingdom,0.76,4,2233.75,3,4,5,345
15835.0,United Kingdom,5.82,4,954.09,1,4,4,144
15836.0,United Kingdom,0.0,1,137.37,4,2,1,421
15837.0,United Kingdom,0.0,1,391.98,4,2,2,422
15838.0,United Kingdom,2.11,19,33643.08,2,5,5,255
15839.0,United Kingdom,1.87,3,1048.49,2,4,4,244
15840.0,United Kingdom,4.35,2,355.56,1,3,2,132
15841.0,United Kingdom,5.74,4,1224.06,1,4,4,144
15843.0,United Kingdom,0.0,1,118.95000000000002,4,2,1,421
15844.0,United Kingdom,0.0,1,130.73999999999998,4,2,1,421
15845.0,United Kingdom,2.3,8,3711.77,2,5,5,255
15847.0,United Kingdom,11.86,2,389.27,1,3,2,132
15850.0,United Kingdom,1.54,2,238.85,3,3,1,331
15852.0,United Kingdom,0.48,2,160.71,3,3,1,331
15853.0,United Kingdom,0.0,1,110.8,4,2,1,421
15854.0,United Kingdom,2.53,12,2974.65,2,5,5,255
15855.0,United Kingdom,1.59,5,712.24,3,4,3,343
15856.0,United Kingdom,0.54,27,16387.57,3,5,5,355
15857.0,United Kingdom,0.0,1,297.0,4,2,2,422
15858.0,United Kingdom,1.84,5,1438.85,2,4,4,244
15860.0,United Kingdom,2.29,8,977.21,2,5,4,254
15861.0,United Kingdom,0.46,8,3165.36,3,5,5,355
15862.0,United Kingdom,2.49,4,832.88,2,4,3,243
15863.0,United Kingdom,9.82,2,68.84,1,3,1,131
15864.0,United Kingdom,15.37,6,1936.3200000000002,1,5,4,154
15865.0,United Kingdom,4.41,3,895.13,1,4,3,143
15866.0,United Kingdom,0.0,1,230.53,4,2,1,421
15867.0,United Kingdom,0.78,15,3812.64,3,5,5,355
15869.0,United Kingdom,0.0,2,149.64,4,3,1,431
15870.0,United Kingdom,0.0,1,354.09000000000003,4,2,2,422
15872.0,United Kingdom,0.0,2,360.93,4,3,2,432
15874.0,United Kingdom,1.83,7,4405.88,2,5,5,255
15877.0,United Kingdom,0.12,2,493.28,4,3,3,433
15880.0,United Kingdom,0.0,1,343.28000000000003,4,2,2,422
15881.0,United Kingdom,1.82,5,501.39000000000004,2,4,3,243
15882.0,United Kingdom,7.68,4,516.36,1,4,3,143
15883.0,United Kingdom,0.65,2,396.48,3,3,2,332
15885.0,United Kingdom,12.65,3,379.35,1,4,2,142
15886.0,United Kingdom,0.0,1,181.09,4,2,1,421
15888.0,United Kingdom,0.0,1,168.31,4,2,1,421
15889.0,United Kingdom,2.3,2,446.87,2,3,2,232
15891.0,United Kingdom,0.0,1,524.52,4,2,3,423
15894.0,United Kingdom,2.88,2,263.55,2,3,2,232
15895.0,United Kingdom,0.0,1,179.17,4,2,1,421
15897.0,United Kingdom,0.0,2,222.05,4,3,1,431
15898.0,United Kingdom,4.29,5,1388.88,1,4,4,144
15899.0,United Kingdom,0.0,1,56.25,4,2,1,421
15900.0,United Kingdom,0.0,1,351.11,4,2,2,422
15901.0,United Kingdom,1.2,3,363.88,3,4,2,342
15903.0,United Kingdom,3.86,7,5126.76,1,5,5,155
15904.0,United Kingdom,0.0,1,164.68,4,2,1,421
15906.0,United Kingdom,1.56,7,1567.69,3,5,4,354
15907.0,United Kingdom,0.83,3,967.45,3,4,4,344
15909.0,United Kingdom,0.0,1,191.94,4,2,1,421
15910.0,United Kingdom,1.18,8,1232.18,3,5,4,354
15912.0,United Kingdom,3.0,2,264.62,2,3,2,232
15916.0,United Kingdom,2.25,8,1528.09,2,5,4,254
15917.0,United Kingdom,0.0,1,123.1,4,2,1,421
15918.0,United Kingdom,2.05,2,334.23,2,3,2,232
15919.0,United Kingdom,2.46,2,639.89,2,3,3,233
15920.0,United Kingdom,0.0,4,167.5,4,4,1,441
15921.0,United Kingdom,0.0,1,336.03000000000003,4,2,2,422
15922.0,United Kingdom,0.0,1,369.5,4,2,2,422
15923.0,United Kingdom,0.0,1,127.08,4,2,1,421
15925.0,United Kingdom,0.0,1,207.15,4,2,1,421
15930.0,United Kingdom,0.0,1,426.63,4,2,2,422
15932.0,United Kingdom,2.47,8,2495.87,2,5,5,255
15933.0,United Kingdom,0.88,3,1107.46,3,4,4,344
15935.0,United Kingdom,0.18,2,416.86,4,3,2,432
15937.0,United Kingdom,0.0,1,145.35,4,2,1,421
15938.0,United Kingdom,12.29,5,404.58,1,4,2,142
15939.0,United Kingdom,3.15,15,6115.01,2,5,5,255
15940.0,United Kingdom,0.0,1,35.8,4,2,1,421
15942.0,United Kingdom,0.0,1,337.44,4,2,2,422
15944.0,United Kingdom,0.0,1,325.1,4,2,2,422
15945.0,United Kingdom,0.0,1,181.0,4,2,1,421
15947.0,United Kingdom,0.0,1,1708.24,4,2,4,424
15948.0,United Kingdom,0.59,2,955.24,3,3,4,334
15949.0,United Kingdom,3.0,2,364.72,2,3,2,232
15950.0,United Kingdom,3.36,4,1765.51,2,4,4,244
15951.0,United Kingdom,6.9,2,708.22,1,3,3,133
15952.0,United Kingdom,2.11,4,806.57,2,4,3,243
15953.0,United Kingdom,3.61,8,1659.3799999999999,2,5,4,254
15955.0,United Kingdom,1.89,14,4416.26,2,5,5,255
15957.0,United Kingdom,0.0,1,428.89,4,2,2,422
15958.0,United Kingdom,0.0,1,104.35,4,2,1,421
15963.0,United Kingdom,0.93,2,470.76,3,3,2,332
15965.0,United Kingdom,2.88,4,845.64,2,4,3,243
15967.0,United Kingdom,3.55,2,418.83,2,3,2,232
15969.0,United Kingdom,9.58,3,666.1,1,4,3,143
15970.0,United Kingdom,0.0,1,314.1,4,2,2,422
15971.0,United Kingdom,8.53,12,4199.85,1,5,5,155
15973.0,United Kingdom,0.0,1,307.82000000000005,4,2,2,422
15974.0,United Kingdom,1.41,7,3442.15,3,5,5,355
15975.0,United Kingdom,0.0,1,371.01,4,2,2,422
15976.0,United Kingdom,0.56,2,430.94,3,3,2,332
15977.0,United Kingdom,0.33,2,1054.73,4,3,4,434
15978.0,United Kingdom,0.0,1,1098.78,4,2,4,424
15980.0,United Kingdom,3.93,3,2398.86,1,4,5,145
15981.0,United Kingdom,2.96,8,3408.48,2,5,5,255
15983.0,United Kingdom,3.12,4,1475.02,2,4,4,244
15984.0,United Kingdom,1.34,10,2837.67,3,5,5,355
15985.0,United Kingdom,3.14,2,1142.42,2,3,4,234
15986.0,United Kingdom,0.0,1,168.12,4,2,1,421
15987.0,United Kingdom,2.55,7,1451.28,2,5,4,254
15988.0,United Kingdom,0.0,1,158.03,4,2,1,421
15990.0,United Kingdom,4.76,2,792.11,1,3,3,133
15992.0,United Kingdom,0.0,1,41.989999999999995,4,2,1,421
15993.0,United Kingdom,0.06,7,2797.57,4,5,5,455
15994.0,United Kingdom,0.0,1,427.07,4,2,2,422
15996.0,United Kingdom,2.15,6,1060.68,2,5,4,254
15998.0,United Kingdom,0.64,5,3089.97,3,4,5,345
16000.0,United Kingdom,0.0,3,12393.7,4,4,5,445
16003.0,United Kingdom,3.22,5,2735.37,2,4,5,245
16005.0,United Kingdom,1.19,4,615.39,3,4,3,343
16006.0,United Kingdom,0.0,1,101.4,4,2,1,421
16007.0,United Kingdom,0.43,4,1701.94,4,4,4,444
16008.0,United Kingdom,5.62,3,478.78,1,4,2,142
16009.0,United Kingdom,1.54,4,992.71,3,4,4,344
16010.0,United Kingdom,1.35,3,407.5,3,4,2,342
16011.0,United Kingdom,1.66,16,3362.71,2,5,5,255
16012.0,United Kingdom,1.28,3,1415.29,3,4,4,344
16013.0,United Kingdom,2.56,47,37130.6,2,5,5,255
16014.0,United Kingdom,1.75,3,662.38,2,4,3,243
16015.0,United Kingdom,0.24,3,705.39,4,4,3,443
16016.0,United Kingdom,1.54,8,1508.76,3,5,4,354
16017.0,United Kingdom,0.0,1,211.88,4,2,1,421
16018.0,United Kingdom,5.22,2,408.90000000000003,1,3,2,132
16019.0,United Kingdom,1.97,9,3786.2400000000002,2,5,5,255
16020.0,United Kingdom,1.07,3,851.01,3,4,3,343
16022.0,United Kingdom,0.0,1,628.28,4,2,3,423
16023.0,United Kingdom,2.2,3,719.81,2,4,3,243
16024.0,United Kingdom,0.0,1,251.24,4,2,2,422
16025.0,United Kingdom,0.0,1,439.65999999999997,4,2,2,422
16026.0,United Kingdom,0.0,1,236.09,4,2,1,421
16027.0,United Kingdom,13.87,6,934.62,1,5,3,153
16029.0,United Kingdom,1.31,63,81024.84,3,5,5,355
16030.0,United Kingdom,0.0,1,331.24,4,2,2,422
16031.0,United Kingdom,1.56,2,548.94,3,3,3,333
16033.0,United Kingdom,0.31,20,8816.4,4,5,5,455
16034.0,United Kingdom,6.48,3,437.7,1,4,2,142
16036.0,United Kingdom,3.26,2,758.92,2,3,3,233
16037.0,United Kingdom,2.32,3,855.02,2,4,3,243
16038.0,United Kingdom,7.72,3,471.78000000000003,1,4,2,142
16040.0,United Kingdom,3.16,3,1313.55,2,4,4,244
16041.0,United Kingdom,22.0,3,3166.4,1,4,5,145
16042.0,United Kingdom,4.41,5,1197.27,1,4,4,144
16043.0,United Kingdom,7.34,4,773.99,1,4,3,143
16045.0,United Kingdom,2.06,4,1340.7,2,4,4,244
16048.0,United Kingdom,0.0,2,256.44,4,3,2,432
16049.0,United Kingdom,0.11,3,1111.79,4,4,4,444
16050.0,United Kingdom,0.0,1,137.9,4,2,1,421
16052.0,United Kingdom,0.0,1,362.06,4,2,2,422
16053.0,United Kingdom,1.07,2,1511.95,3,3,4,334
16054.0,United Kingdom,0.0,1,783.9,4,2,3,423
16055.0,United Kingdom,0.0,1,134.8,4,2,1,421
16056.0,United Kingdom,0.0,1,664.85,4,2,3,423
16057.0,United Kingdom,2.23,7,2263.12,2,5,5,255
16059.0,United Kingdom,1.67,6,1459.8600000000001,2,5,4,254
16062.0,United Kingdom,5.6,4,1153.62,1,4,4,144
16063.0,United Kingdom,0.0,1,335.32,4,2,2,422
16065.0,United Kingdom,0.0,1,372.09,4,2,2,422
16066.0,United Kingdom,1.05,5,1521.87,3,4,4,344
16070.0,United Kingdom,0.28,2,852.15,4,3,3,433
16071.0,United Kingdom,0.0,1,326.24,4,2,2,422
16072.0,United Kingdom,0.0,1,584.3199999999999,4,2,3,423
16073.0,United Kingdom,0.0,1,122.39999999999999,4,2,1,421
16076.0,United Kingdom,1.57,10,2234.73,3,5,5,355
